id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
593999597558147807,Cityscape,57059,Lewis,Manhattan,Harlem,40.80707,-73.94799,Entire home/apt,244,30,29,2024-04-26,1.35,1,147,11,
52169513,Paradise on Earth minutes away to JFK Room #1,406760220,Mariette,Queens,Springfield Gardens,40.66234,-73.75736,Private room,49,30,1,2023-05-20,0.09,2,179,1,
594172219609060026,Lovely 1-bedroom apartment at Central Harlem (1A),156047478,Doron,Manhattan,Harlem,40.81599,-73.94098,Entire home/apt,87,30,6,2023-08-12,0.25,4,211,2,
22082903,Studio Sanctuary in Landmark Brownstone,156047478,Doron,Manhattan,Harlem,40.80643,-73.94931,Entire home/apt,98,30,28,2024-01-31,0.37,4,243,3,
817571435911571082,Artist's Brownstone Home,450161902,Natalie,Manhattan,Harlem,40.80823831408511,-73.94209430173667,Entire home/apt,122,30,45,2023-11-25,3.06,18,232,32,
22065693,Huge Upper West Side Treasure 7 minutes to Midtown,10916642,Darlene,Manhattan,Harlem,40.81322,-73.95039,Entire home/apt,95,30,80,2024-02-06,1.04,1,62,21,
882573523563771776,Cozy UES Studio Apartment,284096962,Emma,Manhattan,Upper East Side,40.76505916733527,-73.96123405058734,Entire home/apt,,30,0,,,1,0,0,
19861088,Cozy & Quiet Harlem Studio,2462300,Jasmine,Manhattan,Harlem,40.81703,-73.93474,Entire home/apt,,30,19,2019-01-01,0.24,1,0,0,
531455,Big nice one bedroom apartment,1445298,Gita,Brooklyn,Prospect-Lefferts Gardens,40.66167,-73.96152,Entire home/apt,110,31,27,2022-08-12,0.19,1,118,0,
16072472,Clean warm cozy Private room in Kew Gardens Hills,104721305,Jonathan,Queens,Kew Gardens Hills,40.7281,-73.82613,Private room,140,30,0,,,2,178,0,
1142715650032375010,Cozy & Comfy Brooklyn Abode,203573895,Robert,Brooklyn,Williamsburg,40.718247186090885,-73.94143860787153,Private room,124,1,1,2024-04-28,1,1,90,1,OSE-STRREG-0002038
40378343,Bright & Spacious Private Room in Williamsburg!,47185742,Stephanie,Brooklyn,Williamsburg,40.71335,-73.94507,Private room,245,5,31,2024-04-03,0.58,1,61,10,OSE-STRREG-0001064
49291302,Georgeous Appartment in the heart of Williamsburg,321338266,Patrick & Emily,Brooklyn,Williamsburg,40.71634,-73.95863,Entire home/apt,195,30,66,2023-12-03,1.80,5,289,18,
960050848294787839,Newly furnished XL Studio prime gramercy area,2119276,Urban Furnished,Manhattan,Stuyvesant Town,40.73367810898391,-73.9799136481543,Entire home/apt,140,30,0,,,29,356,0,
51578313,Cozy 2 Bedrooms Williamsburg Brooklyn Fast Wi-Fi,414139170,Harold,Brooklyn,Williamsburg,40.71047,-73.94156,Entire home/apt,205,30,187,2023-08-31,5.63,3,202,27,
1133425427934157761,"Dedicated Rental, Prime Williamsburg",12570191,Katie And Perry,Brooklyn,Williamsburg,40.71521,-73.95279,Entire home/apt,175,30,0,,,2,245,0,
923822272026545791,Large 2 Bed 2 Bath near L train,10450542,David,Brooklyn,Williamsburg,40.71438,-73.944,Entire home/apt,350,30,0,,,1,89,0,
8861269,Harlem Vacation Rental,9933134,Darryl,Manhattan,Harlem,40.80564,-73.94864,Entire home/apt,170,30,36,2020-01-02,0.39,1,364,0,
601400178545759728,Stylish Apt. at Gallery Lespes near UBS ARENA-JFK,453491250,Magali,Queens,Queens Village,40.71573,-73.7393,Private room,131,30,44,2023-10-31,1.76,1,365,11,
878142,Serene 1BR+Garden+Goldfish Pond+Cook's Kitchen,2597159,Alana,Brooklyn,Williamsburg,40.71145,-73.95046,Entire home/apt,,30,4,2018-10-25,0.06,2,0,0,
25221993,Quiet & cozy 1 BR/balcony - Graham L in WBURG,3952200,Gala,Brooklyn,Williamsburg,40.71896,-73.9427,Entire home/apt,222,30,35,2023-10-01,0.49,2,276,4,
27835546,"Cute, Cozy Private One-Bed in Crown Heights",143952234,Aaron,Brooklyn,Crown Heights,40.67197,-73.94434,Entire home/apt,,30,5,2019-05-20,0.07,1,0,0,
1132730275548268631,Cozy room 2 mins from Montrose L,22410600,Kristen,Brooklyn,Williamsburg,40.70745,-73.942,Private room,85,30,0,,,1,89,0,
856249316379328038,"A Rose in Harlem, come enjoy!",248426027,Kitty,Manhattan,Harlem,40.81363692179167,-73.94457142800093,Entire home/apt,210,30,38,2023-12-06,2.86,1,179,33,
27911463,"Pvt Single Bed 10 min from JFK, Close to Manhattan",23370431,Melissa,Queens,Hollis,40.71663,-73.75731,Private room,,30,18,2020-10-14,0.27,2,0,0,
43558333,Jamaica/Flushing Hospital Healthcare Housing- One,55922753,Jessica,Queens,Richmond Hill,40.7021,-73.82002,Private room,50,30,0,,,7,173,0,
28692626,"Pvt 1 full bed 10 min from JFK, close to Manhattan",23370431,Melissa,Queens,Hollis,40.7166,-73.75841,Private room,,30,25,2020-08-28,0.37,2,0,0,
28843143,New York City Private bedroom and shared bath,216917414,Ramon,Manhattan,Washington Heights,40.84957,-73.94124,Private room,,31,16,2018-12-27,0.24,2,0,0,
45471095,Modern Luxury w View of City (Elegant & Spacious),34918937,Humberto,Manhattan,Harlem,40.81039,-73.94308,Entire home/apt,490,30,49,2023-08-20,1.14,2,365,4,
923284967585951633,Bright and spacious in Williamsburg,35355701,Calle,Brooklyn,Williamsburg,40.71606,-73.95668,Entire home/apt,500,30,0,,,1,364,0,
1185525,Peaceful Brooklyn Apartment,6483295,Jason,Brooklyn,Bay Ridge,40.63571,-74.0333,Entire home/apt,,30,59,2023-11-04,0.45,1,23,3,
29814549,"Comfy, Cozy Studio at the Grand Old Mansion",187908347,William,Brooklyn,Crown Heights,40.67453,-73.94789,Entire home/apt,,30,220,2024-03-31,3.31,5,5,31,
30041537,"""Home sweet Home""  Welcome friends",224315550,Leonardo,Brooklyn,Williamsburg,40.7089,-73.96469,Private room,,30,80,2020-11-01,1.21,2,0,0,
604623136540022796,Lovely 3-bedroom rental in Brooklyn,152877297,Hp,Brooklyn,Bedford-Stuyvesant,40.68131,-73.90962,Entire home/apt,135,30,3,2024-01-09,0.13,2,284,2,
7276534,LaGuardia Room (1) with Private Entrance,31851704,Laura,Queens,East Elmhurst,40.75921,-73.8758,Private room,,30,303,2022-11-16,2.83,2,0,0,
53798329,Prime studio apartment in heart of Williamsburg,233383147,Slavo,Brooklyn,Williamsburg,40.71102,-73.95414,Entire home/apt,139,31,33,2023-10-10,1.14,1,330,7,
30255625,Garden-facing bedroom in heart of Williamsburg,7340654,Jessica,Brooklyn,Williamsburg,40.7116,-73.94813,Private room,,30,9,2019-09-18,0.14,1,0,0,
1617443,Great Artistic Studio in Historic Building,2240143,Pavel,Manhattan,Harlem,40.81609,-73.94355,Entire home/apt,,30,37,2019-05-27,0.29,1,0,0,
778471998312533603,"1BR w/roof: Williamsburg, BK",10784441,Aaron,Brooklyn,Williamsburg,40.71472,-73.955,Entire home/apt,145,30,1,2023-01-19,0.06,2,58,0,
1693028,Private Room with adjoining bathroom,8918030,Theodore,Bronx,Williamsbridge,40.8827,-73.86281,Private room,,30,23,2019-12-08,0.28,1,0,0,
865906222588574045,Cosy 1 BR appartment in Williamsburg,321338266,Patrick & Emily,Brooklyn,Williamsburg,40.707777820082335,-73.95441084750016,Entire home/apt,230,30,16,2023-10-16,1.34,5,242,16,
16331234,Bright & cozy 1BR/Balcony next to 3 subways!,3952200,Gala,Brooklyn,Williamsburg,40.70797,-73.95008,Entire home/apt,217,30,111,2024-03-02,1.26,2,322,5,
542642150642856669,Bright Williamsburg 2 Bed -Wash/Dryer in Unit,21073443,Candy,Brooklyn,Williamsburg,40.70942,-73.95822,Entire home/apt,140,30,1,2022-09-18,0.05,2,78,0,
38291768,Private Penthouse w Roof Oasis,683230,Thomas,Manhattan,Midtown,40.75421,-73.96601,Entire home/apt,550,30,18,2024-01-24,0.32,5,218,2,
43311409,138 Bowery-Studio Suite w. Dining Area,51548122,Jeniffer,Manhattan,Little Italy,40.71988,-73.99556,Entire home/apt,225,15,34,2024-04-17,0.72,51,58,14,Exempt
37461862,Boutique Apartment in Luxury Beach Neighborhood,80283042,Anna,Brooklyn,Manhattan Beach,40.58032,-73.95325,Entire home/apt,,30,1,2019-12-07,0.02,1,0,0,
30442257,"Luxury Building 15 mins from LES
Manhattan",40204585,Olivia,Brooklyn,Williamsburg,40.70216,-73.93722,Entire home/apt,,30,2,2018-12-31,0.03,1,0,0,
38104983,Sunny Apartment with rooftop views in Williamsburg,289266935,Sebastien,Brooklyn,Williamsburg,40.71188,-73.94449,Private room,,30,12,2020-03-08,0.21,1,0,0,
30459160,Large 2 Bedroom Apt - Close to everything!,84147508,Andre,Queens,Ridgewood,40.69966,-73.90962,Entire home/apt,,30,1,2018-12-30,0.02,1,0,0,
38498915,"Spacious Studio in Fort Greene, Brooklyn",55223948,Jason,Brooklyn,Fort Greene,40.68768,-73.97085,Entire home/apt,,30,30,2021-05-03,0.53,1,0,0,
30715819,Sunny 2 Bedroom in Williamsburg!,2120889,Megan,Brooklyn,Williamsburg,40.71202,-73.93736,Entire home/apt,,30,0,,,1,0,0,
30816092,Cozy Brooklyn Heights 1bdrm apt + Friendly Cat,3921081,Edwin,Brooklyn,Brooklyn Heights,40.69135,-73.99424,Entire home/apt,,30,4,2020-01-06,0.06,1,0,0,
1130537063783644598,Amazing Location - Union Square,546493148,Kristina,Manhattan,Chelsea,40.736770547631735,-73.9932336369132,Entire home/apt,181,30,0,,,3,129,0,
649312397859851284,"LL Studio Close to Train, Restaurants&Supermarkets",31895696,Amy,Brooklyn,Bath Beach,40.6032312,-74.0036398,Entire home/apt,68,30,28,2023-08-18,1.25,2,365,12,
40325387,Spacious Bedroom in the Heart of Downtown,44378460,Cory,Manhattan,Financial District,40.70929,-74.00851,Private room,,30,0,,,1,0,0,
40633892,True Williamsburg  Room w private 1/2 bath in room,8952737,Graham,Brooklyn,Williamsburg,40.71269,-73.9635,Private room,,30,1,2020-01-02,0.02,1,0,0,
40923448,Sunny Loft Apartment Next to the Park,149380359,Jaime,Brooklyn,Prospect-Lefferts Gardens,40.6619,-73.96049,Entire home/apt,,30,0,,,2,0,0,
21619569,Modern 3BR/2Bath Home 10 mins From JFK,157275347,Sydney,Queens,Jamaica,40.68107,-73.76878,Entire home/apt,130,30,285,2024-04-14,3.65,1,122,18,
41493321,TheBlackBamboo,326666759,Black,Manhattan,Harlem,40.8032,-73.9522,Entire home/apt,,30,1,2020-01-16,0.02,1,0,0,
42670169,"Great bedroom with tv, Sonos, WiFi,",7173996,Martin,Queens,Ridgewood,40.69762,-73.90694,Private room,,30,0,,,1,0,0,
50644300,Cozy Queens 1 Bedroom 15 Min From Manhattan,46430057,Charles,Queens,Sunnyside,40.74536,-73.91245,Entire home/apt,,30,1,2021-10-11,0.03,1,0,0,
43125802,Pre War Large Apt Clinton Hill,309936083,Rehan,Brooklyn,Clinton Hill,40.68915,-73.96546,Private room,,30,1,2020-07-19,0.02,1,0,0,
32189706,Private Room in Chill Brooklyn Apartment,53300414,Monica,Brooklyn,Gowanus,40.66903,-73.99204,Private room,,30,0,,,2,0,0,
857576331544501191,Private Queens Apartment (Host in unit),421062905,Anthony,Queens,Middle Village,40.70792376908032,-73.87454401193341,Private room,139,1,43,2024-04-29,3.55,3,349,43,OSE-STRREG-0000284
31918252,Private Bedroom & Living Room in Sunny Apt,53300414,Monica,Brooklyn,Gowanus,40.66942,-73.99135,Private room,,30,4,2019-06-16,0.06,2,0,0,
35235379,"Feel Like a Home,Shopping Mall Walking Distance !!",265288059,Masum,Queens,Corona,40.73763,-73.86533,Private room,,30,37,2020-08-18,0.63,1,0,0,
43423542,DUMBO Waterfront 1.5 bed with city views,117995649,Erica,Brooklyn,DUMBO,40.70407,-73.98824,Entire home/apt,,30,1,2020-07-15,0.02,1,0,0,
51001407,Peaceful Living,132536008,Sarah,Queens,Springfield Gardens,40.66072,-73.75616,Entire home/apt,,30,24,2023-09-04,0.74,1,0,6,
751504132454553691,Modern room with private bathroom 7 mins LGA (2),232782962,Tony,Queens,East Elmhurst,40.75986,-73.89961,Private room,,30,1,2023-02-05,0.07,3,0,0,
1000502155524296674,"Room in 3BR/1BA apt, Woodside, 2 min > 7 Train",501499086,CrossOver,Queens,Woodside,40.74357786469973,-73.90989946510064,Private room,,30,0,,,173,270,0,
963914944993129500,Luxurious Modern Executive Retreat,5744305,Mike,Queens,Jamaica,40.70723,-73.78656,Private room,116,1,17,2024-04-18,3.72,1,340,17,OSE-STRREG-0000907
1102085601893492565,2 Queen beds in 4 star Financial District hotel,558544893,Artezen Hotel,Manhattan,Financial District,40.7095847,-74.0087404,Private room,416,1,0,,,5,9,0,Exempt
46120125,Spacious New  Private Room,371795453,Outpost Club,Brooklyn,Bedford-Stuyvesant,40.68925,-73.94184,Private room,56,30,2,2021-12-24,0.05,10,365,0,
747679721740067552,Modern room with private bathroom 7 mins LGA (4),232782962,Tony,Queens,East Elmhurst,40.75814,-73.89974,Private room,48,30,3,2023-06-20,0.20,3,62,1,
19700201,Nice room in Queens,1234135,Santiago,Queens,Richmond Hill,40.69948,-73.82986,Private room,75,30,18,2023-10-12,0.22,2,365,10,
826306822069840587,"Private room in Midtown, NY",215978460,Diana,Manhattan,Kips Bay,40.74506814611367,-73.97848568659875,Private room,85,30,2,2023-12-22,0.14,1,276,1,
8047711,"Clean, Modern, Minimal Bedroom",23027887,John,Brooklyn,Greenpoint,40.72725,-73.95034,Private room,,30,2,2015-12-30,0.02,1,0,0,
8631355,One Bedroom Available in 2BR APT,19480603,Michele,Brooklyn,Crown Heights,40.67749,-73.95207,Private room,,30,2,2016-07-31,0.02,1,0,0,
9901614,Modern sunny Wall St. apartment,6567286,David,Manhattan,Financial District,40.70665,-74.0124,Entire home/apt,,30,1,2016-01-01,0.01,1,0,0,
34281515,"Great location, private bedroom with two windows.",258818973,Daria,Brooklyn,Brighton Beach,40.57577,-73.96041,Private room,50,30,35,2023-09-28,0.59,1,152,9,
9908067,"LARGE, SUNNY ROOM!",15381858,Craig,Brooklyn,Clinton Hill,40.68336,-73.96122,Private room,,30,0,,,1,0,0,
11439224,Huge bedroom in the heart of NYC,60112093,Miranda,Manhattan,Kips Bay,40.74444,-73.98054,Private room,,30,12,2017-12-08,0.15,1,0,0,
19523894,1-Bdrm Newly Renovated Spacious Apartment,137114793,Nick,Staten Island,Great Kills,40.56071,-74.14591,Entire home/apt,105,30,89,2024-03-23,1.08,1,212,6,
1074677066373263744,Charming Private Bedroom,420408626,Kristina And,Brooklyn,Crown Heights,40.672476378692,-73.92914703177973,Private room,45,30,0,,,13,264,0,
11672539,Downtown Brooklyn Luxury Building,52794726,Wendi,Brooklyn,Downtown Brooklyn,40.69789,-73.98259,Private room,,30,0,,,1,0,0,
767231878009646886,Very Cozy Bedroom available in Private House,488961311,Roy,Brooklyn,East New York,40.6663502,-73.8898571,Private room,108,1,37,2024-04-20,2.15,1,131,19,OSE-STRREG-0001620
53261632,"Lga, Citi Field TV WiFi Office desk) rm A",342002500,Rian,Queens,East Elmhurst,40.76469,-73.87781,Private room,55,30,68,2024-03-16,2.26,5,335,17,
1111468336655364551,Metropolitan Retreat| Times Square. Restaurant,566738582,The Knickerbocker New York City,Manhattan,Theater District,40.75618240026904,-73.98541676474157,Entire home/apt,407,1,1,2024-04-27,1,6,348,1,OSE-STRREG-0001054
14217692,Perfect Area in Williamsburg - Room,6702100,Dasha,Brooklyn,Williamsburg,40.70851,-73.95872,Private room,,30,9,2017-07-30,0.10,1,0,0,
53315072,Modern One Bedroom Apt Near La Guardia Airport,140153865,Winda,Queens,East Elmhurst,40.76698,-73.87468,Entire home/apt,90,30,11,2024-03-26,0.38,1,71,5,
646458,I Bedroom in 2 Bedroom Loft - The Domino Wburg,415660,Carmen,Brooklyn,Williamsburg,40.71406,-73.96749,Private room,100,30,8,2019-11-01,0.06,1,89,0,
764649300374679192,Luxury living NYC,341348997,Mia,Brooklyn,Fort Greene,40.68311,-73.96848,Entire home/apt,230,30,57,2023-12-10,3.25,2,89,34,
16393500,Bedroom in beautiful Brooklyn apartment,23099342,Jon,Brooklyn,Fort Greene,40.68532,-73.97356,Private room,,30,2,2017-01-02,0.02,1,0,0,
25425106,Lovely private room in spacious top floor condo,5522547,Dave,Brooklyn,Crown Heights,40.67211,-73.92631,Private room,120,30,5,2022-10-15,0.07,1,177,0,
555034459812571155,Nice Room in Ridgewood,443243931,Alex,Queens,Ridgewood,40.70343,-73.90372,Private room,47,30,1,2022-08-31,0.05,18,337,0,
20665380,Modern 2 bedrooms Apt in brand new building.,8502406,Yassir,Brooklyn,Crown Heights,40.67091,-73.95244,Entire home/apt,,30,18,2019-11-16,0.24,1,0,0,
20826953,Sublet for Oct 2017 $690 utilities included,149394434,Jeanette,Queens,Ridgewood,40.70285,-73.91137,Private room,,30,0,,,1,0,0,
27426767,Signature-Manhattan-Studio,5699385,Eugene,Manhattan,Kips Bay,40.73921,-73.97766,Entire home/apt,,30,30,2020-03-18,0.43,1,0,0,
30373102,Big cozy room in Washington Heights,24762196,Manuel,Manhattan,Washington Heights,40.84713,-73.93926,Private room,,30,2,2019-01-03,0.03,1,0,0,
823518066022552352,Newly Renovated Apartment,500407084,Giuseppe,Queens,Ozone Park,40.67227235266577,-73.84795230422972,Entire home/apt,80,30,63,2023-09-30,4.26,1,59,46,
4790969,"Room in Brooklyn, 20 min from Manh",2052361,Katya,Brooklyn,Prospect-Lefferts Gardens,40.65672,-73.95797,Private room,70,30,82,2023-09-04,0.74,3,123,7,
46006972,Modern NEW Renovation ROOM,371795453,Outpost Club,Brooklyn,Bedford-Stuyvesant,40.68844,-73.94241,Private room,62,30,4,2023-08-31,0.10,10,365,1,
49350342,Beautiful Oasis By JFK Airport &Green Acres Mall,329475936,Angel,Queens,Rosedale,40.66166,-73.73932,Entire home/apt,75,30,35,2023-08-27,1.01,2,89,5,
1138308689971637583,"YOUR home, just steps from everything!",142097490,Joey,Manhattan,Upper East Side,40.77648,-73.95536,Entire home/apt,175,30,0,,,1,195,0,
37462923,"Modern, Newly Renovated & Stylish Brooklyn  Oasis",282625150,Karen,Brooklyn,Canarsie,40.6348931838689,-73.90502312727327,Entire home/apt,250,2,227,2024-04-26,3.96,1,156,27,OSE-STRREG-0001722
888997869778977797,Stylish 3-BR Boho Apartment for Groups of 8,455683614,Ǧani,Brooklyn,Bushwick,40.68164,-73.90395,Entire home/apt,299,30,2,2023-06-26,0.19,4,89,2,
816768813156134404,Cozy Corner (Room 1),215837608,Jamila,Brooklyn,Canarsie,40.65530886288491,-73.89873958370829,Private room,67,30,3,2023-09-04,0.28,3,89,3,
20171179,"Harlem Brownstone 
2BR 2BA Duplex updated",141141822,Tiffany,Manhattan,Harlem,40.81205,-73.9434,Entire home/apt,250,30,103,2023-12-21,1.37,1,269,13,
45471555,A Room in a Beautiful Loft,42063010,Christy,Manhattan,East Village,40.72906,-73.98946,Private room,145,30,10,2023-09-18,0.30,1,90,3,
35263130,New — Green & Spacious Brooklyn Abode,21490784,Charlotte,Brooklyn,Crown Heights,40.67348,-73.95754,Entire home/apt,,30,14,2022-03-31,0.45,1,0,0,
19769912,"Modern, Stylish & Spacious Brooklyn Oasis",54508926,Roshumba,Brooklyn,Canarsie,40.63862,-73.9116,Entire home/apt,130,30,254,2023-09-29,3.08,1,219,29,
43366319,★☆Sunnyside☆★ Locals' favorite neighbor for living,200239515,Shogo,Queens,Sunnyside,40.73938,-73.92585,Private room,37,30,2,2023-08-24,0.12,242,49,1,
23425584,"1 bedroom, entire apartment, in upper Manhattan",31825530,Keyonna,Manhattan,Washington Heights,40.83229,-73.94425,Entire home/apt,,30,7,2018-12-27,0.09,1,0,0,
877021428085946807,Sunny room overlooking patio,118759821,Jonathan,Brooklyn,Borough Park,40.64324,-74.00124,Private room,,30,6,2023-11-20,0.81,2,78,6,
35706339,Huge 2BR/2BA Apt Queens close to JFK/LGA Airport,87065585,Kimberly,Queens,Jamaica,40.70593,-73.79853,Entire home/apt,,30,36,2023-04-04,1.13,2,0,0,
39839863,Penthouse Suite w/ Private Terrace & Skyline view!,119926735,Scott,Brooklyn,Williamsburg,40.71736,-73.94253,Entire home/apt,198,30,20,2023-11-08,0.38,1,234,4,
14163352,contemp. 1 BDRM in Trendy 2 BDRM Cyp. Hill,85669769,Dion,Brooklyn,East New York,40.67492,-73.86873,Private room,100,30,91,2020-01-06,0.97,1,89,0,
48126670,"Modern, bright house with lovely back yard & patio",38391974,Frank,Brooklyn,Crown Heights,40.67606,-73.93228,Entire home/apt,250,30,21,2023-08-20,0.56,1,93,4,
45894834,NEW Modern Room,371795453,Outpost Club,Brooklyn,Bedford-Stuyvesant,40.69037,-73.94345,Private room,56,30,2,2022-09-30,0.05,10,365,0,
987774238584422591,邻近地铁 宽敞舒适明亮的大卧室-3A,462025910,Ying Ying,Queens,Woodside,40.7515,-73.90309,Private room,50,30,0,,,4,271,0,
583318124446202798,Bedroom Close To Bushwick,443243931,Alex,Queens,Ridgewood,40.70178,-73.90263,Private room,49,30,0,,,18,363,0,
1102085119804815913,"Hotel room with Upscale sky lounge, plus gym",558544893,Artezen Hotel,Manhattan,Financial District,40.7095847,-74.0087404,Private room,365,1,1,2024-05-01,1,5,29,1,Exempt
31663848,Gorgeous Luxe Sunny Park Facing Williamsburg Condo,237406328,Daniel,Brooklyn,Williamsburg,40.71415,-73.95271,Entire home/apt,210,30,63,2023-08-12,0.98,1,88,1,
32943764,TWO BEDROOMS DELUXE,247900596,Sergo,Manhattan,Harlem,40.80663,-73.94609,Entire home/apt,295,30,144,2023-12-06,2.30,3,365,24,
44463474,Lovely 4BR/4BA + Private Garden Williamsburg,154506785,Dan,Brooklyn,Williamsburg,40.71788,-73.95758,Entire home/apt,500,30,0,,,3,181,0,
648077091113308243,Bright Peaceful Triplex w/Garden | N. Williamsburg,207277,Graciela,Brooklyn,Williamsburg,40.71926,-73.95664,Entire home/apt,400,30,2,2023-08-01,0.09,1,215,1,
43311186,138 Bowery-Classic Queen Studio,51548122,Jeniffer,Manhattan,Little Italy,40.71991,-73.99591,Entire home/apt,209,15,52,2024-04-01,1.08,51,68,14,Exempt
758848341186428053,Gramercy 1 bedroom apt LUX,487462757,Regiane Navarro,Manhattan,Gramercy,40.7366,-73.98584,Entire home/apt,180,30,38,2024-04-03,2.23,1,150,21,
35735822,"Great Room! Great Price! 
Can wait to see you !",268198789,Davica,Brooklyn,East New York,40.67652,-73.86762,Private room,,30,21,2020-03-14,0.36,4,0,0,
36702060,Sunny one-bedroom in Washington Heights,19409609,Emilee,Manhattan,Washington Heights,40.85582,-73.93258,Entire home/apt,,30,0,,,1,0,0,
